mic0_pos_x,mic0_pos_y,mic0_pos_z,mic1_pos_x,mic1_pos_y,mic1_pos_z,mic2_pos_x,mic2_pos_y,mic2_pos_z,mic3_pos_x,mic3_pos_y,mic3_pos_z,mic4_pos_x,mic4_pos_y,mic4_pos_z,mic5_pos_x,mic5_pos_y,mic5_pos_z,mic6_pos_x,mic6_pos_y,mic6_pos_z,mic7_pos_x,mic7_pos_y,mic7_pos_z,config_id,fs_hz,room_dim_x,room_dim_y,room_dim_z,rt60_target_s,is_anechoic,source_pos_x,source_pos_y,source_pos_z,array_center_x_config,array_center_y_config,array_center_z_config,array_center_x_actual,array_center_y_actual,array_center_z_actual,array_orientation_axis,actual_dist_src_to_array_center_m,actual_azimuth_src_to_array_center_deg,num_mics_configured,num_mics_processed,mic_separation_m,rir_file_basename,snr_db,mic_pair,mic_pair_distance_m,tdoa_real_s,tdoa_method,tdoa_estimated_s,tdoa_error_s,tdoa_computation_time_s,doa_estimated_from_pair_deg,tdoa_method_for_avg_doa,doa_array_estimated_deg,doa_array_real_deg,doa_array_error_deg
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_medrev_8mics,48000,5.0,5.0,5.0,0.5,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_medrev_8mics,20,3-6,0.30000000000000004,-0.0006407873873478652,phat,-0.001,-0.0003592126126521348,0.09978733299976739,-90.0,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_medrev_8mics,48000,5.0,5.0,5.0,0.5,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_medrev_8mics,20,3-7,0.4,-0.000867701764747375,phat,-0.001375,-0.0005072982352526249,0.10336804100006702,-90.0,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_medrev_8mics,48000,5.0,5.0,5.0,0.5,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_medrev_8mics,20,4-5,0.1,-0.00021388792485481866,phat,-0.0003541666666666667,-0.00014027874181184803,0.09505395799897087,-90.0,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_medrev_8mics,48000,5.0,5.0,5.0,0.5,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_medrev_8mics,20,4-6,0.2,-0.00043467504166040904,phat,-0.000375,5.967504166040904e-05,0.3140075829996931,-40.02523954736422,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_medrev_8mics,48000,5.0,5.0,5.0,0.5,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_medrev_8mics,20,4-7,0.30000000000000004,-0.0006615894190599188,phat,-0.0011041666666666667,-0.0004425772476067479,0.10651737499938463,-90.0,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_medrev_8mics,48000,5.0,5.0,5.0,0.5,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_medrev_8mics,20,5-6,0.1,-0.00022078711680559036,phat,-0.000375,-0.00015421288319440965,0.10124816699863004,-90.0,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_medrev_8mics,48000,5.0,5.0,5.0,0.5,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_medrev_8mics,20,5-7,0.2,-0.00044770149420510013,phat,-0.00075,-0.0003022985057948999,0.1706897919993935,-90.0,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_medrev_8mics,48000,5.0,5.0,5.0,0.5,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_medrev_8mics,20,6-7,0.1,-0.00022691437739950974,phat,-0.00022916666666666666,-2.2522892671569177e-06,0.2642893330012157,-51.81712258771192,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_medrev_8mics,48000,5.0,5.0,5.0,0.5,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_medrev_8mics,20,array_avg_adj_pairs,,,,,,,,phat,-48.948053967788084,-135.0,86.05194603221192
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,,,,,,,,,,,,,room5x5x5_highrev_4mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,4,4,0.1,rir_room5x5x5_highrev_4mics,0,0-1,0.1,-0.00019734625242470708,phat,2.0833333333333333e-05,0.00021817958575804042,0.29203525000048103,4.097753358309459,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,,,,,,,,,,,,,room5x5x5_highrev_4mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,4,4,0.1,rir_room5x5x5_highrev_4mics,0,0-2,0.2,-0.00040345859811216335,phat,0.000125,0.0005284585981121634,0.07963404099973559,12.37886252165757,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,,,,,,,,,,,,,room5x5x5_highrev_4mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,4,4,0.1,rir_room5x5x5_highrev_4mics,0,0-3,0.30000000000000004,-0.000617346522966982,phat,0.00010416666666666667,0.0007215131896336486,0.07845166600054654,6.840003585152047,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,,,,,,,,,,,,,room5x5x5_highrev_4mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,4,4,0.1,rir_room5x5x5_highrev_4mics,0,1-2,0.1,-0.00020611234568745628,phat,0.00010416666666666667,0.00031027901235412293,0.21706766699935542,20.933960867737387,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,,,,,,,,,,,,,room5x5x5_highrev_4mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,4,4,0.1,rir_room5x5x5_highrev_4mics,0,1-3,0.2,-0.0004200002705422749,phat,-0.00020833333333333335,0.00021166693720894156,0.21393895800065366,-20.933960867737387,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,,,,,,,,,,,,,room5x5x5_highrev_4mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,4,4,0.1,rir_room5x5x5_highrev_4mics,0,2-3,0.1,-0.00021388792485481866,phat,-0.00016666666666666666,4.7221258188152e-05,0.21505820799939102,-34.866529450385684,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,,,,,,,,,,,,,room5x5x5_highrev_4mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,4,4,0.1,rir_room5x5x5_highrev_4mics,0,array_avg_adj_pairs,,,,,,,,phat,-3.27827174144628,-135.0,131.72172825855372
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,,,,,,,,,,,,,room5x5x5_highrev_4mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,4,4,0.1,rir_room5x5x5_highrev_4mics,10,0-1,0.1,-0.00019734625242470708,phat,0.0,0.00019734625242470708,0.285926708000261,0.0,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,,,,,,,,,,,,,room5x5x5_highrev_4mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,4,4,0.1,rir_room5x5x5_highrev_4mics,10,0-2,0.2,-0.00040345859811216335,phat,0.00010416666666666667,0.00050762526477883,0.08028637499955948,10.290893360045992,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,,,,,,,,,,,,,room5x5x5_highrev_4mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,4,4,0.1,rir_room5x5x5_highrev_4mics,10,0-3,0.30000000000000004,-0.000617346522966982,phat,0.00010416666666666667,0.0007215131896336486,0.07999829199980013,6.840003585152047,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,,,,,,,,,,,,,room5x5x5_highrev_4mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,4,4,0.1,rir_room5x5x5_highrev_4mics,10,1-2,0.1,-0.00020611234568745628,phat,2.0833333333333333e-05,0.00022694567902078962,0.2140659999986383,4.097753358309459,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,,,,,,,,,,,,,room5x5x5_highrev_4mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,4,4,0.1,rir_room5x5x5_highrev_4mics,10,1-3,0.2,-0.0004200002705422749,phat,0.0003958333333333333,0.0008158336038756082,0.2115988749992539,42.754168343454836,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,,,,,,,,,,,,,room5x5x5_highrev_4mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,4,4,0.1,rir_room5x5x5_highrev_4mics,10,2-3,0.1,-0.00021388792485481866,phat,-0.0001875,2.6387924854818655e-05,0.21188116600023932,-40.02523954736422,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,,,,,,,,,,,,,room5x5x5_highrev_4mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,4,4,0.1,rir_room5x5x5_highrev_4mics,10,array_avg_adj_pairs,,,,,,,,phat,-11.97582872968492,-135.0,123.02417127031508
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,,,,,,,,,,,,,room5x5x5_highrev_4mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,4,4,0.1,rir_room5x5x5_highrev_4mics,20,0-1,0.1,-0.00019734625242470708,phat,0.00014583333333333335,0.0003431795857580404,0.2919454999992013,30.013784179819712,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,,,,,,,,,,,,,room5x5x5_highrev_4mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,4,4,0.1,rir_room5x5x5_highrev_4mics,20,0-2,0.2,-0.00040345859811216335,phat,0.000125,0.0005284585981121634,0.07895237499906216,12.37886252165757,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,,,,,,,,,,,,,room5x5x5_highrev_4mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,4,4,0.1,rir_room5x5x5_highrev_4mics,20,0-3,0.30000000000000004,-0.000617346522966982,phat,0.00014583333333333335,0.0007631798563003153,0.07876595800007635,9.59810356520327,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,,,,,,,,,,,,,room5x5x5_highrev_4mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,4,4,0.1,rir_room5x5x5_highrev_4mics,20,1-2,0.1,-0.00020611234568745628,phat,2.0833333333333333e-05,0.00022694567902078962,0.21353533299952687,4.097753358309459,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,,,,,,,,,,,,,room5x5x5_highrev_4mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,4,4,0.1,rir_room5x5x5_highrev_4mics,20,1-3,0.2,-0.0004200002705422749,phat,0.0003958333333333333,0.0008158336038756082,0.21835850000024948,42.754168343454836,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,,,,,,,,,,,,,room5x5x5_highrev_4mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,4,4,0.1,rir_room5x5x5_highrev_4mics,20,2-3,0.1,-0.00021388792485481866,phat,-2.0833333333333333e-05,0.00019305459152148532,0.2206919590007601,-4.097753358309459,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,,,,,,,,,,,,,room5x5x5_highrev_4mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,4,4,0.1,rir_room5x5x5_highrev_4mics,20,array_avg_adj_pairs,,,,,,,,phat,10.00459472660657,-135.0,145.00459472660657
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_highrev_8mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_highrev_8mics,0,0-1,0.1,-0.00017635241773549873,phat,8.333333333333333e-05,0.0002596857510688321,0.30437954099943454,16.608667356285476,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_highrev_8mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_highrev_8mics,0,0-2,0.2,-0.0003638204095036009,phat,-6.25e-05,0.0003013204095036009,0.22793791699950816,-6.153212490612179,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_highrev_8mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_highrev_8mics,0,0-3,0.30000000000000004,-0.0005611666619283079,phat,-0.000125,0.00043616666192830794,0.28938770800050406,-8.216656522292535,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_highrev_8mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_highrev_8mics,0,0-4,0.4,-0.0007672790076157642,phat,-0.00022916666666666666,0.0005381123409490975,0.2178162500003964,-11.332971451956212,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_highrev_8mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_highrev_8mics,0,0-5,0.5,-0.0009811669324705828,phat,-0.006895833333333334,-0.005914666400862751,0.21305675000076008,-90.0,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_highrev_8mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_highrev_8mics,0,0-6,0.6000000000000001,-0.0012019540492761733,phat,-0.01872916666666667,-0.017527212617390493,0.23190133400021296,-90.0,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_highrev_8mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_highrev_8mics,0,0-7,0.7000000000000001,-0.001428868426675683,phat,0.029729166666666668,0.031158035093342352,0.2188554580006894,90.0,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_highrev_8mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_highrev_8mics,0,1-2,0.1,-0.00018746799176810216,phat,6.25e-05,0.00024996799176810213,0.2148610419990291,12.37886252165757,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_highrev_8mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_highrev_8mics,0,1-3,0.2,-0.00038481424419280924,phat,0.00020833333333333335,0.0005931475775261426,0.2054386669988162,20.933960867737387,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_highrev_8mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_highrev_8mics,0,1-4,0.30000000000000004,-0.0005909265898802655,phat,0.00025,0.0008409265898802655,0.21611174999998184,16.608667356285476,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_highrev_8mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_highrev_8mics,0,1-5,0.4,-0.0008048145147350841,phat,0.0006875,0.0014923145147350842,0.20816724999895087,36.12375133246803,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_highrev_8mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_highrev_8mics,0,1-6,0.5,-0.0010256016315406745,phat,-0.00020833333333333335,0.0008172682982073411,0.21565558300062548,-8.216656522292535,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_highrev_8mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_highrev_8mics,0,1-7,0.6000000000000001,-0.0012525160089401843,phat,-0.007541666666666667,-0.006289150657726483,0.21402291699996567,-90.0,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_highrev_8mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_highrev_8mics,0,2-3,0.1,-0.00019734625242470708,phat,0.000125,0.00032234625242470705,0.2909350830013864,25.388258128815234,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_highrev_8mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_highrev_8mics,0,2-4,0.2,-0.00040345859811216335,phat,-8.333333333333333e-05,0.00032012526477883003,0.07724391699957778,-8.216656522292535,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_highrev_8mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_highrev_8mics,0,2-5,0.30000000000000004,-0.000617346522966982,phat,6.25e-05,0.000679846522966982,0.0953975829997944,4.097753358309459,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_highrev_8mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_highrev_8mics,0,2-6,0.4,-0.0008381336397725724,phat,0.00975,0.010588133639772573,0.08188108300055319,90.0,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_highrev_8mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_highrev_8mics,0,2-7,0.5,-0.0010650480171720822,phat,-0.007479166666666667,-0.006414118649494585,0.23484800000005635,-90.0,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_highrev_8mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_highrev_8mics,0,3-4,0.1,-0.00020611234568745628,phat,8.333333333333333e-05,0.0002894456790207896,0.213592542000697,16.608667356285476,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_highrev_8mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_highrev_8mics,0,3-5,0.2,-0.0004200002705422749,phat,0.0,0.0004200002705422749,0.21403004100102407,0.0,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_highrev_8mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_highrev_8mics,0,3-6,0.30000000000000004,-0.0006407873873478652,phat,-4.1666666666666665e-05,0.0005991207206811986,0.23645429099997273,-2.7305407494486373,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_highrev_8mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_highrev_8mics,0,3-7,0.4,-0.000867701764747375,phat,-0.0007916666666666666,7.603509808070839e-05,0.2253593750010623,-42.754168343454836,,,,
2.15,2.5,2.5,2.25,2.5,2.5,2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,2.75,2.5,2.5,2.85,2.5,2.5,room5x5x5_highrev_8mics,48000,5.0,5.0,5.0,1.0,False,1.25,1.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,x,1.768,-135.0,8,8,0.1,rir_room5x5x5_highrev_8mics,0,4-5,0.1,-0.00021388792485481866,phat,-0.00014583333333333335,6.805459152148531e-05,0.25544375000026776,-30.013784179819712,,,,
